817,dec,26,131
83745,dec,5,902
81911,dec,15,915
2100,dec,3,527
701,dec,10,859
10012,dec,22,876
18382,dec,29,13
8717,dec,25,111
30,dec,14,828
402,dec,22,899
18281,dec,3,902
6100,dec,31,756
99,dec,12,713
55011,dec,28,297
50,dec,6,744
83745,dec,24,562
11211,dec,21,464
5121,dec,4,899
83745,dec,20,943
721,dec,17,788
18121,dec,3,284
402,dec,12,886
55011,dec,9,297
44721,dec,27,277
12043,dec,22,539
82000,dec,13,421
81732,dec,17,525
1100,dec,17,647
81911,dec,7,482
12043,dec,10,345
99000,dec,27,236
44721,dec,10,332
99,dec,25,828
5121,dec,15,295
75001,dec,15,609
77000,dec,24,587
58745,dec,8,902
10012,dec,15,864
5100,dec,21,464
81911,dec,21,109
95,dec,13,744
12100,dec,8,180
721,dec,2,230
402,dec,9,178
75,dec,25,811
18281,dec,7,527
803,dec,23,15
2100,dec,6,180
50,dec,21,539
30,dec,14,395
5100,dec,12,984
806,dec,20,332
6100,dec,10,525
89859,dec,1,756
21,dec,9,744
90,dec,8,587
9100,dec,15,517
58542,dec,26,621
99,dec,21,231
82000,dec,2,513
1,dec,29,72
90,dec,25,917
1100,dec,19,152
817,dec,29,713
83745,dec,25,13
1,dec,13,972
1,dec,24,111
18281,dec,8,995
2100,dec,15,747
58542,dec,4,597
5121,dec,11,464
44721,dec,19,196
77000,dec,25,79
5121,dec,4,128
7100,dec,28,622
800,dec,20,933
81732,dec,8,943
9100,dec,24,828
82,dec,6,332
119,dec,19,915
7001,dec,21,72
5121,dec,24,554
2100,dec,15,89
10,dec,2,332
119,dec,28,859
10,dec,5,621
81911,dec,18,232
800,dec,29,859
7001,dec,5,597
77000,dec,12,714
99,dec,10,609
55011,dec,20,464
12500,dec,10,72
205,dec,16,437
701,dec,3,441
90,dec,5,859
81911,dec,11,180
89859,dec,7,396
58745,dec,16,79
21,dec,3,441
7100,dec,14,131
58542,dec,31,714
5100,dec,16,13
65432,dec,25,437
200,dec,16,324
99,dec,16,622
205,dec,20,943
803,dec,25,482
99,dec,24,156
18382,dec,26,426
82000,dec,6,284
73211,dec,19,464
9000,dec,16,933
1,dec,24,232
11211,dec,2,915
5121,dec,20,13
10,dec,8,984
806,dec,18,196
5101,dec,1,647
18121,dec,29,788
5101,dec,27,539
55011,dec,3,532
900,dec,8,131
10,dec,8,915
12043,dec,4,79
82000,dec,26,332
91011,dec,8,396
12500,dec,21,554
44721,dec,21,288
800,dec,29,984
205,dec,5,714
18382,dec,17,496
95,dec,20,517
5101,dec,8,972
77000,dec,27,13
82,dec,27,295
1100,dec,8,972
65432,dec,30,756
5121,dec,2,15
800,dec,2,277
205,dec,26,89
11,dec,31,814
817,dec,24,647
803,dec,8,814
77000,dec,21,788
55011,dec,26,756
12500,dec,28,180
92,dec,15,554
800,dec,25,13
12500,dec,6,345
701,dec,31,109
12043,dec,1,820
18121,dec,10,597
81732,dec,31,236
95,dec,13,890
200,dec,22,712
90,dec,25,345
58745,dec,5,587
803,dec,2,152
73211,dec,18,441
90,dec,21,890
75001,dec,5,902
11211,dec,18,533
7001,dec,14,396
8000,dec,24,156
2100,dec,13,15
21420,dec,18,396
58542,dec,30,57
95,dec,16,156
50,dec,25,820
18382,dec,17,647
94394,dec,8,984
18121,dec,22,421
701,dec,14,474
9100,dec,5,859
2100,dec,23,933
7100,dec,15,587
18281,dec,20,174
1100,dec,25,236
721,dec,26,410
9100,dec,25,395
11211,dec,23,811
21420,dec,7,196
81732,dec,28,474
92,dec,19,899
90,dec,3,288
11211,dec,13,933
881,dec,5,437
701,dec,23,288
12043,dec,24,288
817,dec,28,554
99999,dec,23,597
18382,dec,5,899
65432,dec,29,814
1,dec,8,557
900,dec,18,324
6100,dec,5,917
99000,dec,17,554
806,dec,17,455
6100,dec,3,500
83745,dec,21,231
94394,dec,27,621
75001,dec,21,15
58745,dec,19,972
11,dec,10,128
75001,dec,30,744
5121,dec,10,284
9100,dec,3,527
30,dec,6,455
1,dec,18,109
58745,dec,11,72
91000,dec,12,917
101,dec,29,744
5100,dec,14,899
10012,dec,15,111
44721,dec,10,609
101,dec,27,622
12500,dec,22,562
900,dec,1,917
73211,dec,1,174
30,dec,11,13
75001,dec,9,437
44721,dec,21,180
101,dec,29,864
400,dec,12,277
18281,dec,4,917
12043,dec,9,15
81911,dec,14,859
81732,dec,10,622
5100,dec,5,277
9100,dec,24,933
800,dec,21,396
58745,dec,13,111
65432,dec,25,109
58745,dec,6,690
44721,dec,15,13
205,dec,18,196
91011,dec,8,230
73211,dec,23,943
99999,dec,23,867
21,dec,2,15
99000,dec,26,814
817,dec,3,180
95,dec,20,886
701,dec,22,811
92,dec,22,513
21420,dec,20,496
1100,dec,13,714
99000,dec,27,943
81911,dec,1,57
5100,dec,4,111
5101,dec,14,236
30,dec,29,902
1,dec,26,60
99,dec,2,609
89859,dec,20,747
119,dec,6,178
12043,dec,22,525
1,dec,7,345
91011,dec,2,238
12100,dec,14,441
44721,dec,28,243
11211,dec,1,867
881,dec,9,597
18121,dec,14,713
800,dec,25,647
205,dec,1,464
900,dec,25,474
10012,dec,5,859
65432,dec,6,788
82000,dec,11,13
18281,dec,16,13
82,dec,20,864
400,dec,24,609
11,dec,26,859
1100,dec,31,995
205,dec,22,131
900,dec,30,395
65432,dec,2,828
99000,dec,2,326
92,dec,9,828
5121,dec,10,874
58745,dec,26,79
10012,dec,16,647
44721,dec,18,238
81732,dec,11,464
400,dec,1,820
101,dec,16,859
81911,dec,4,131
91000,dec,14,109
5121,dec,27,859
82,dec,29,747
11,dec,16,587
9000,dec,8,532
18382,dec,1,874
8112,dec,29,864
12500,dec,25,13
21420,dec,6,111
90,dec,9,622
10012,dec,8,712
75001,dec,28,283
12100,dec,5,345
701,dec,20,410
8000,dec,13,867
900,dec,28,995
91011,dec,28,332
90,dec,20,15
800,dec,24,621
58542,dec,7,174
2100,dec,4,57
101,dec,14,178
99000,dec,24,324
9000,dec,18,57
99999,dec,27,621
881,dec,24,345
91000,dec,12,232
91000,dec,15,788
89859,dec,31,525
817,dec,20,243
205,dec,1,933
55011,dec,5,917
21,dec,27,295
92,dec,18,152
12500,dec,21,174
95,dec,24,231
2100,dec,4,597
91011,dec,10,284
81911,dec,19,230
44721,dec,15,972
205,dec,2,295
77000,dec,15,899
18281,dec,24,288
10012,dec,6,867
55011,dec,6,295
65432,dec,31,859
1100,dec,11,13
11211,dec,6,89
10,dec,2,933
99000,dec,6,324
99999,dec,17,410
55011,dec,29,152
900,dec,13,396
21,dec,1,864
200,dec,9,886
9000,dec,14,332
18281,dec,31,527
99000,dec,28,788
81911,dec,29,539
55011,dec,17,109
8000,dec,22,395
21420,dec,6,57
75001,dec,23,482
205,dec,7,396
18281,dec,14,814
95,dec,3,915
8000,dec,26,714
5121,dec,25,15
803,dec,19,690
205,dec,8,295
701,dec,3,324
91000,dec,3,426
9100,dec,23,513
90,dec,19,60
8717,dec,18,517
101,dec,26,295
12043,dec,18,562
5100,dec,11,57
119,dec,26,231
10,dec,17,621
91000,dec,14,517
44721,dec,19,557
400,dec,4,517
99999,dec,28,867
12500,dec,29,814
402,dec,29,500
101,dec,23,236
101,dec,16,811
82000,dec,5,527
21,dec,1,525
817,dec,20,943
1100,dec,12,396
8112,dec,9,284
21420,dec,11,131
95,dec,31,902
83745,dec,9,933
55011,dec,26,337
65432,dec,17,337
721,dec,14,15
12500,dec,24,744
8000,dec,22,72
55011,dec,1,79
881,dec,16,232
95,dec,17,828
99999,dec,30,496
90,dec,1,527
75,dec,14,714
721,dec,5,345
21,dec,23,178
90,dec,24,455
803,dec,14,943
11211,dec,7,441
200,dec,3,111
18382,dec,22,820
18281,dec,9,713
65432,dec,25,902
12500,dec,24,886
8717,dec,9,539
18121,dec,8,890
58745,dec,5,532
91011,dec,28,876
91000,dec,2,886
12500,dec,21,109
91011,dec,11,395
50,dec,3,337
9000,dec,20,536
91000,dec,3,60
721,dec,19,13
18382,dec,9,277
91011,dec,23,283
119,dec,29,297
817,dec,10,395
89859,dec,11,238
9000,dec,24,527
21420,dec,28,532
9000,dec,13,297
11211,dec,7,533
91011,dec,21,60
99,dec,28,562
8717,dec,29,332
7100,dec,26,756
82000,dec,11,283
58542,dec,26,89
65432,dec,20,744
92,dec,22,621
8717,dec,4,231
73211,dec,10,295
400,dec,3,525
800,dec,8,231
10,dec,20,533
58745,dec,3,917
18281,dec,28,238
119,dec,19,597
817,dec,14,647
44721,dec,3,756
1,dec,1,533
99999,dec,14,79
900,dec,11,297
30,dec,30,890
101,dec,18,886
10,dec,15,60
8000,dec,14,15
82000,dec,10,756
44721,dec,16,533
21420,dec,22,622
21420,dec,26,410
75001,dec,9,820
21,dec,15,395
18281,dec,13,859
6100,dec,7,712
8000,dec,5,562
94394,dec,4,89
101,dec,8,455
81732,dec,17,557
50,dec,19,744
18382,dec,27,917
12500,dec,16,13
12043,dec,30,496
12043,dec,8,820
817,dec,25,609
402,dec,15,714
8112,dec,15,712
99999,dec,13,318
30,dec,1,525
11211,dec,28,814
95,dec,10,277
817,dec,11,410
10012,dec,30,811
21420,dec,11,874
91011,dec,12,647
10012,dec,15,396
18382,dec,12,474
205,dec,22,621
10,dec,20,128
10012,dec,18,874
881,dec,18,915
6100,dec,4,647
7100,dec,22,89
95,dec,4,72
10,dec,26,536
18382,dec,12,690
83745,dec,11,231
90,dec,20,587
91000,dec,13,933
21,dec,10,231
81911,dec,31,788
8112,dec,5,714
2100,dec,10,814
800,dec,11,326
18121,dec,27,554
8112,dec,5,57
817,dec,27,496
11,dec,28,902
900,dec,16,131
900,dec,15,972
58542,dec,22,899
900,dec,30,232
400,dec,9,396
18121,dec,31,231
99000,dec,26,713
82000,dec,19,876
400,dec,22,747
806,dec,15,533
12100,dec,29,421
81911,dec,15,283
18281,dec,1,811
81732,dec,18,13
82,dec,24,231
58745,dec,16,744
82,dec,10,788
12100,dec,18,396
82000,dec,3,536
44721,dec,13,984
58542,dec,13,587
900,dec,22,886
205,dec,7,533
8717,dec,10,57
99,dec,11,396
92,dec,4,788
75,dec,14,517
800,dec,11,178
806,dec,15,622
900,dec,20,238
99,dec,1,533
900,dec,19,820
92,dec,13,421
11,dec,20,464
18281,dec,14,788
11,dec,19,917
7100,dec,29,943
58542,dec,29,995
10012,dec,31,820
95,dec,27,536
881,dec,15,500
1,dec,21,180
92,dec,27,111
817,dec,25,647
77000,dec,4,13
50,dec,27,886
81911,dec,19,811
721,dec,1,788
5121,dec,7,72
99999,dec,13,109
8112,dec,16,395
90,dec,16,111
21,dec,8,180
73211,dec,20,876
83745,dec,1,421
881,dec,27,712
806,dec,4,437
90,dec,26,284
11,dec,4,712
12043,dec,12,324
900,dec,4,410
18281,dec,2,196
12043,dec,31,874
8112,dec,3,811
721,dec,13,886
18382,dec,7,527
89859,dec,17,474
82000,dec,30,527
18121,dec,8,111
95,dec,1,13
18121,dec,25,57
10012,dec,31,513
91011,dec,1,13
200,dec,10,609
11211,dec,12,178
7001,dec,8,111
803,dec,2,288
400,dec,25,539
803,dec,29,890
94394,dec,25,933
721,dec,28,712
10012,dec,28,196
95,dec,9,156
803,dec,21,562
75,dec,7,943
10012,dec,15,828
55011,dec,27,152
7001,dec,29,587
402,dec,21,196
7001,dec,30,712
400,dec,10,324
11,dec,24,532
11211,dec,29,933
5101,dec,20,15
400,dec,15,474
81732,dec,29,345
81911,dec,25,533
82000,dec,30,820
12043,dec,2,890
402,dec,15,917
18382,dec,25,337
81732,dec,19,128
12500,dec,4,525
2100,dec,31,902
73211,dec,4,324
95,dec,31,562
99,dec,11,13
55011,dec,15,288
81911,dec,12,517
90,dec,5,811
7001,dec,1,111
721,dec,2,984
5101,dec,30,533
21420,dec,23,886
400,dec,26,232
8717,dec,16,597
83745,dec,8,621
5121,dec,18,915
12100,dec,19,332
75001,dec,8,995
91000,dec,4,527
817,dec,27,243
58542,dec,27,474
82000,dec,4,277
18281,dec,28,496
11,dec,28,876
82000,dec,15,933
89859,dec,7,72
9000,dec,20,714
10012,dec,7,859
82,dec,10,876
817,dec,22,621
119,dec,13,277
9100,dec,28,60
12500,dec,22,180
90,dec,11,820
817,dec,31,72
75,dec,27,899
75001,dec,12,915
721,dec,22,230
81732,dec,11,79
8717,dec,24,557
2100,dec,15,859
44721,dec,15,238
8000,dec,29,500
58542,dec,2,283
30,dec,15,89
21,dec,24,867
800,dec,19,410
900,dec,31,867
92,dec,2,180
55011,dec,23,345
101,dec,15,288
11,dec,15,525
18281,dec,20,747
55011,dec,26,876
5100,dec,4,933
7100,dec,21,859
91000,dec,14,230
101,dec,16,79
50,dec,20,902
18121,dec,23,89
5121,dec,25,474
95,dec,31,972
200,dec,19,533
7100,dec,3,57
95,dec,17,111
77000,dec,30,533
881,dec,24,899
81911,dec,3,995
817,dec,9,532
91000,dec,23,243
89859,dec,12,886
82,dec,16,972
1,dec,20,995
101,dec,18,886
12500,dec,27,876
1,dec,27,284
10,dec,7,609
99999,dec,12,13
200,dec,23,984
8112,dec,13,915
8000,dec,21,917
5101,dec,17,713
800,dec,20,811
817,dec,30,972
82000,dec,19,474
99999,dec,3,943
50,dec,30,943
11,dec,3,318
7100,dec,24,236
75,dec,3,859
90,dec,8,395
12500,dec,5,874
99000,dec,14,712
81911,dec,13,557
50,dec,26,972
21420,dec,14,410
99000,dec,27,152
92,dec,18,621
18281,dec,16,984
83745,dec,26,128
99,dec,9,539
9000,dec,23,609
200,dec,23,820
5121,dec,30,395
12100,dec,29,288
58745,dec,16,972
6100,dec,16,890
75001,dec,14,562
800,dec,12,517
89859,dec,14,915
89859,dec,4,178
65432,dec,31,196
10012,dec,5,995
12043,dec,20,180
10012,dec,18,587
18281,dec,23,713
91011,dec,7,395
18382,dec,19,597
55011,dec,17,395
83745,dec,7,455
7001,dec,6,500
2100,dec,5,283
803,dec,5,943
900,dec,3,756
5101,dec,20,814
83745,dec,21,230
91011,dec,23,902
18382,dec,15,437
817,dec,3,747
7100,dec,2,867
58542,dec,5,647
82000,dec,9,326
99,dec,12,437
65432,dec,28,482
44721,dec,29,874
82,dec,15,622
806,dec,14,196
83745,dec,28,527
81911,dec,15,943
95,dec,5,532
9100,dec,11,152
6100,dec,24,513
1,dec,12,562
82,dec,31,15
7100,dec,4,79
99000,dec,7,690
200,dec,2,180
73211,dec,29,57
8112,dec,3,647
18382,dec,1,288
2100,dec,9,15
77000,dec,23,196
82000,dec,16,72
50,dec,23,557
721,dec,7,902
400,dec,31,231
9100,dec,29,744
8000,dec,21,513
73211,dec,29,890
99,dec,20,513
75001,dec,25,756
10012,dec,22,455
92,dec,20,533
402,dec,30,277
81911,dec,30,527
400,dec,18,557
12500,dec,5,236
2100,dec,3,933
10012,dec,15,890
800,dec,23,57
95,dec,11,243
7100,dec,9,554
92,dec,29,174
7100,dec,4,196
81732,dec,2,562
44721,dec,21,533
58542,dec,9,972
2100,dec,6,231
817,dec,18,874
58542,dec,17,902
101,dec,20,230
21420,dec,10,587
18382,dec,31,886
817,dec,3,536
8000,dec,11,533
101,dec,30,587
44721,dec,22,915
91000,dec,19,15
12043,dec,30,482
5101,dec,27,109
90,dec,20,984
8112,dec,16,111
55011,dec,15,864
18281,dec,17,15
7100,dec,18,525
75001,dec,29,474
701,dec,23,421
1,dec,31,562
10012,dec,27,57
92,dec,7,713
81732,dec,31,587
5101,dec,12,533
402,dec,10,79
402,dec,28,15
101,dec,8,464
75001,dec,10,513
11211,dec,1,455
99999,dec,6,690
18281,dec,12,788
8000,dec,27,933
82,dec,1,324
5101,dec,26,621
6100,dec,8,109
721,dec,6,79
82,dec,7,232
82,dec,14,972
9000,dec,13,464
75001,dec,25,474
18121,dec,22,533
95,dec,25,587
200,dec,21,111
55011,dec,1,128
8717,dec,8,788
65432,dec,3,554
1,dec,25,236
900,dec,26,984
18382,dec,16,57
92,dec,24,995
721,dec,21,943
7100,dec,18,820
9000,dec,30,15
900,dec,4,500
89859,dec,9,318
817,dec,8,60
82,dec,28,714
8717,dec,20,15
99999,dec,31,13
1,dec,18,89
21,dec,10,236
12043,dec,19,410
11,dec,19,464
12043,dec,22,562
800,dec,27,15
82,dec,18,525
8000,dec,8,232
89859,dec,30,527
119,dec,21,441
205,dec,1,864
8717,dec,15,714
9000,dec,1,525
806,dec,19,437
58542,dec,19,811
77000,dec,10,943
5121,dec,16,500
8000,dec,18,744
800,dec,5,284
5121,dec,31,587
92,dec,23,236
9100,dec,17,180
99,dec,25,517
5100,dec,1,297
95,dec,8,713
91000,dec,6,231
90,dec,28,554
12500,dec,7,714
18281,dec,7,441
50,dec,16,482
90,dec,4,874
400,dec,25,820
18281,dec,2,917
90,dec,9,820
65432,dec,8,326
65432,dec,19,426
82,dec,13,277
99,dec,2,536
10,dec,5,441
701,dec,3,156
75001,dec,1,332
8000,dec,12,587
99000,dec,24,15
10012,dec,30,867
21420,dec,1,128
75,dec,19,890
81732,dec,18,236
58745,dec,10,788
881,dec,25,57
21420,dec,1,13
803,dec,10,437
205,dec,7,57
92,dec,19,690
200,dec,4,324
8717,dec,12,513
11211,dec,5,915
400,dec,29,874
58542,dec,23,79
12100,dec,28,297
12500,dec,27,609
75,dec,29,230
5121,dec,8,196
5100,dec,28,236
12043,dec,16,231
21420,dec,10,426
5100,dec,13,178
50,dec,9,814
9100,dec,25,527
91011,dec,8,441
99,dec,19,178
21,dec,1,131
1,dec,26,984
101,dec,27,500
58542,dec,17,714
82000,dec,4,131
99,dec,1,474
881,dec,4,482
58542,dec,5,238
200,dec,7,236
2100,dec,3,690
58745,dec,15,410
8112,dec,13,533
8717,dec,24,128
77000,dec,7,15
1100,dec,25,79
82000,dec,2,474
44721,dec,15,621
7001,dec,14,496
50,dec,8,324
9000,dec,16,283
8000,dec,16,557
30,dec,4,345
9100,dec,27,597
9000,dec,14,297
90,dec,13,72
119,dec,25,532
81911,dec,2,902
21420,dec,11,180
721,dec,31,72
12500,dec,12,482
94394,dec,18,621
5121,dec,6,713
91011,dec,8,152
119,dec,17,995
99999,dec,27,437
73211,dec,4,609
18121,dec,30,714
10,dec,25,859
21,dec,27,109
11211,dec,2,933
400,dec,4,437
11,dec,25,482
73211,dec,16,820
81911,dec,9,131
30,dec,22,533
101,dec,16,756
12100,dec,27,917
721,dec,22,995
2100,dec,5,744
10,dec,5,513
12100,dec,23,890
5100,dec,17,283
50,dec,30,597
11,dec,23,864
73211,dec,8,57
400,dec,24,79
21420,dec,27,972
75001,dec,29,318
10,dec,4,337
800,dec,30,943
65432,dec,2,859
81732,dec,4,111
58745,dec,29,690
99999,dec,6,345
400,dec,19,455
8000,dec,14,295
58745,dec,30,609
1,dec,29,464
94394,dec,4,562
50,dec,8,72
5100,dec,19,441
12500,dec,31,532
8112,dec,22,533
91011,dec,3,972
200,dec,16,297
119,dec,25,647
44721,dec,18,174
21,dec,12,337
6100,dec,30,622
92,dec,10,859
99999,dec,1,587
50,dec,10,238
21420,dec,3,345
18121,dec,11,15
12100,dec,9,557
12043,dec,4,324
12043,dec,1,297
77000,dec,16,744
101,dec,22,196
205,dec,28,395
75,dec,29,231
1100,dec,21,756
5101,dec,26,811
701,dec,10,89
58745,dec,23,232
6100,dec,31,517
8000,dec,11,156
205,dec,10,811
5100,dec,5,231
99000,dec,2,756
58745,dec,25,902
5101,dec,1,609
81732,dec,8,899
200,dec,16,13
50,dec,22,89
5101,dec,24,714
82000,dec,6,57
806,dec,5,500
73211,dec,3,437
65432,dec,3,533
900,dec,6,899
44721,dec,27,437
10012,dec,19,196
55011,dec,6,500
12100,dec,18,917
18121,dec,28,297
11,dec,20,890
89859,dec,2,230
119,dec,26,441
55011,dec,8,536
205,dec,15,324
8000,dec,30,811
18382,dec,4,238
82000,dec,25,230
21,dec,7,57
9000,dec,30,533
205,dec,18,744
82000,dec,18,332
101,dec,1,814
94394,dec,9,788
18121,dec,30,236
99,dec,16,396
8112,dec,3,109
1100,dec,27,410
58745,dec,23,917
90,dec,12,174
400,dec,5,886
803,dec,26,437
7001,dec,25,496
65432,dec,4,714
9100,dec,24,474
18382,dec,25,943
803,dec,3,284
7001,dec,2,690
701,dec,31,283
55011,dec,13,318
119,dec,27,513
8112,dec,20,532
21420,dec,11,324
82000,dec,27,196
50,dec,20,859
11211,dec,22,690
9100,dec,21,482
5101,dec,4,533
82,dec,3,324
817,dec,4,180
90,dec,8,324
7001,dec,12,277
12100,dec,24,788
99999,dec,6,89
881,dec,4,174
7100,dec,18,984
65432,dec,26,886
81911,dec,23,890
7001,dec,1,284
5100,dec,4,527
205,dec,21,496
881,dec,28,283
803,dec,23,788
99999,dec,6,332
81732,dec,28,859
9000,dec,12,231
11,dec,7,917
402,dec,23,597
99000,dec,2,295
89859,dec,29,128
101,dec,30,455
11,dec,11,713
95,dec,13,714
82,dec,28,297
18121,dec,28,421
5121,dec,11,57
18281,dec,10,426
99000,dec,17,57
91011,dec,16,533
12100,dec,2,174
806,dec,24,152
701,dec,14,899
30,dec,3,562
402,dec,21,915
90,dec,17,597
21420,dec,26,876
10,dec,12,243
99999,dec,14,788
92,dec,1,814
9100,dec,11,231
82,dec,11,500
205,dec,7,437
95,dec,2,464
12100,dec,3,60
11,dec,12,820
65432,dec,26,455
205,dec,23,899
9100,dec,22,532
44721,dec,21,156
50,dec,30,277
5121,dec,11,527
55011,dec,11,13
1100,dec,26,713
58542,dec,9,326
11,dec,15,174
200,dec,9,295
82000,dec,15,231
73211,dec,13,621
82,dec,25,437
91011,dec,13,876
58745,dec,15,284
7100,dec,17,788
7001,dec,13,513
119,dec,30,864
803,dec,12,277
402,dec,17,915
91011,dec,22,690
8112,dec,13,324
8000,dec,9,89
77000,dec,12,131
721,dec,16,410
9100,dec,4,410
817,dec,25,57
21420,dec,24,917
400,dec,2,597
9100,dec,9,15
58745,dec,6,236
9000,dec,31,714
900,dec,24,57
803,dec,20,455
1,dec,4,111
7001,dec,16,828
12500,dec,1,324
5100,dec,26,231
806,dec,4,89
402,dec,26,295
18382,dec,13,236
12100,dec,7,539
18121,dec,12,496
99000,dec,10,13
7001,dec,18,597
99,dec,12,236
7100,dec,6,109
81911,dec,21,441
8112,dec,22,111
81911,dec,31,814
12100,dec,25,13
2100,dec,13,283
10,dec,19,527
9100,dec,24,180
99999,dec,17,89
5100,dec,20,326
12043,dec,3,232
9000,dec,10,587
77000,dec,28,13
83745,dec,14,332
11,dec,11,554
2100,dec,4,713
817,dec,8,562
721,dec,23,811
101,dec,23,57
91011,dec,15,421
75001,dec,24,562
881,dec,29,814
77000,dec,16,288
881,dec,13,196
205,dec,14,828
6100,dec,19,532
75001,dec,7,15
94394,dec,8,756
44721,dec,1,174
18281,dec,10,426
73211,dec,14,562
21420,dec,11,690
9100,dec,21,297
817,dec,21,995
6100,dec,18,174
44721,dec,14,712
803,dec,17,496
9100,dec,12,464
10,dec,10,513
5121,dec,24,533
94394,dec,13,788
803,dec,7,283
21,dec,22,820
721,dec,28,196
1100,dec,6,57
5100,dec,18,874
75,dec,29,337
8000,dec,9,13
900,dec,16,15
5101,dec,30,915
95,dec,15,230
50,dec,21,236
7001,dec,10,318
73211,dec,21,464
18281,dec,22,283
81911,dec,29,714
7001,dec,27,196
30,dec,24,441
11211,dec,7,647
89859,dec,15,496
1100,dec,13,57
21420,dec,2,933
75001,dec,31,562
92,dec,7,557
91011,dec,7,609
82,dec,23,231
94394,dec,22,464
205,dec,4,231
81911,dec,8,128
881,dec,28,232
73211,dec,19,178
44721,dec,18,13
18281,dec,23,539
65432,dec,27,972
30,dec,31,714
800,dec,7,557
6100,dec,17,238
5100,dec,18,464
1,dec,26,156
92,dec,26,527
101,dec,23,426
8000,dec,24,886
2100,dec,26,859
803,dec,5,972
77000,dec,2,828
30,dec,26,421
81911,dec,29,79
89859,dec,19,995
6100,dec,1,111
95,dec,24,128
900,dec,29,864
7100,dec,9,324
2100,dec,30,525
11,dec,28,533
99999,dec,2,597
94394,dec,5,441
12043,dec,25,899
119,dec,12,527
94394,dec,2,324
89859,dec,6,899
10012,dec,14,60
90,dec,18,297
12043,dec,9,152
8717,dec,14,230
99999,dec,10,79
21,dec,13,714
1100,dec,9,236
7100,dec,23,864
75001,dec,3,532
55011,dec,25,933
11,dec,31,231
881,dec,11,995
119,dec,12,532
18121,dec,22,859
12043,dec,13,288
92,dec,5,972
91000,dec,7,283
7001,dec,1,867
9000,dec,24,345
7001,dec,18,288
803,dec,29,714
81911,dec,2,886
81911,dec,15,324
91000,dec,1,500
12100,dec,29,396
99000,dec,27,441
701,dec,13,562
205,dec,31,178
803,dec,2,318
92,dec,5,517
58542,dec,3,533
55011,dec,29,621
18281,dec,6,426
18121,dec,5,109
701,dec,15,867
65432,dec,3,174
5121,dec,18,89
5101,dec,15,621
18382,dec,16,500
99000,dec,9,13
10012,dec,10,13
806,dec,16,587
11,dec,27,15
6100,dec,2,79
10012,dec,3,859
8000,dec,7,60
9100,dec,30,180
800,dec,22,917
5101,dec,10,902
82,dec,13,13
881,dec,3,984
99,dec,6,326
7100,dec,5,60
94394,dec,5,57
11,dec,14,79
99,dec,8,196
18121,dec,9,622
1,dec,14,283
95,dec,4,295
8000,dec,28,337
8000,dec,12,943
5101,dec,30,178
400,dec,10,89
75001,dec,17,236
806,dec,21,332
11211,dec,21,890
8000,dec,12,288
11,dec,21,811
701,dec,16,283
99,dec,15,533
10012,dec,1,156
89859,dec,23,536
50,dec,1,597
806,dec,25,933
9100,dec,1,231
83745,dec,11,232
18121,dec,24,474
119,dec,10,533
50,dec,22,15
18382,dec,6,899
81732,dec,2,820
94394,dec,30,811
701,dec,21,899
803,dec,31,128
58745,dec,8,60
58745,dec,28,532
10012,dec,31,156
50,dec,5,396
5100,dec,19,345
101,dec,4,517
12100,dec,13,337
83745,dec,6,690
99000,dec,31,152
7001,dec,9,811
65432,dec,8,396
18382,dec,3,196
99,dec,6,788
91011,dec,16,455
58542,dec,15,13
803,dec,10,72
44721,dec,17,788
95,dec,8,917
205,dec,5,597
91000,dec,30,811
82000,dec,17,647
99000,dec,29,128
75001,dec,11,864
12043,dec,26,318
75,dec,16,421
82000,dec,14,933
77000,dec,21,178
205,dec,27,874
402,dec,1,525
119,dec,21,859
18121,dec,30,277
2100,dec,25,587
12500,dec,9,788
7100,dec,13,180
205,dec,31,811
10012,dec,9,236
12500,dec,14,288
21420,dec,29,89
12100,dec,15,231
89859,dec,8,326
803,dec,30,421
50,dec,30,622
1,dec,3,230
18382,dec,1,597
7100,dec,14,326
30,dec,4,441
5100,dec,12,283
58745,dec,8,525
12500,dec,13,525
75,dec,11,864
8112,dec,19,811
8000,dec,22,828
83745,dec,13,15
18121,dec,9,156
55011,dec,25,277
2100,dec,21,995
5101,dec,15,332
99,dec,30,622
75001,dec,1,318
55011,dec,23,536
30,dec,9,972
95,dec,31,859
119,dec,15,196
95,dec,14,876
8717,dec,1,337
8717,dec,13,525
21,dec,2,152
21,dec,6,536
881,dec,31,744
701,dec,29,318
99999,dec,13,396
81732,dec,24,236
82000,dec,14,984
81732,dec,25,174
44721,dec,12,455
91011,dec,12,899
65432,dec,4,396
12500,dec,27,536
1100,dec,4,828
82000,dec,14,744
10012,dec,15,899
18121,dec,14,231
7001,dec,25,972
82000,dec,11,109
90,dec,17,714
402,dec,2,917
77000,dec,1,713
99,dec,11,712
89859,dec,29,496
1100,dec,29,533
91000,dec,30,756
18281,dec,21,284
900,dec,19,933
5100,dec,23,811
83745,dec,31,496
2100,dec,2,562
817,dec,3,277
95,dec,23,232
94394,dec,5,713
81911,dec,7,57
81911,dec,22,712
12500,dec,23,13
5100,dec,15,890
99,dec,16,609
99000,dec,15,421
8000,dec,10,15
99999,dec,5,647
6100,dec,1,867
8112,dec,4,60
9000,dec,29,587
11,dec,6,295
400,dec,24,525
